Peak_ID	Cons_Repeat_Groups	Max_Cons_Repeats
SRR2075686_rloop_peak_28136	0	1
SRR2075686_rloop_peak_28134	0	1
SRR2075686_rloop_peak_28124	0	1
SRR2075686_rloop_peak_28100	0	1
SRR2075686_rloop_peak_281	0	1
SRR2075686_rloop_peak_28098	0	1
SRR2075686_rloop_peak_28097	0	1
SRR2075686_rloop_peak_28094	0	1
SRR2075686_rloop_peak_28078	0	1
SRR2075686_rloop_peak_28077	0	1
SRR2075686_rloop_peak_28059	0	1
SRR2075686_rloop_peak_28035	0	1
SRR2075686_rloop_peak_28034	0	1
SRR2075686_rloop_peak_28005	0	1
SRR2075686_rloop_peak_27990	0	1
SRR2075686_rloop_peak_2799	0	1
SRR2075686_rloop_peak_27982	0	1
SRR2075686_rloop_peak_27980	0	1
SRR2075686_rloop_peak_27978	0	1
SRR2075686_rloop_peak_27971	0	1
SRR2075686_rloop_peak_27963	0	1
SRR2075686_rloop_peak_27953	0	1
SRR2075686_rloop_peak_2793	0	1
SRR2075686_rloop_peak_27902	0	1
SRR2075686_rloop_peak_2790	0	1
SRR2075686_rloop_peak_27898	0	1
SRR2075686_rloop_peak_27873	0	1
SRR2075686_rloop_peak_27835	0	1
SRR2075686_rloop_peak_27825	0	1
SRR2075686_rloop_peak_27803	0	1
SRR2075686_rloop_peak_27801	0	1
SRR2075686_rloop_peak_27786	0	1
SRR2075686_rloop_peak_27783	0	1
SRR2075686_rloop_peak_27781	0	1
SRR2075686_rloop_peak_27775	0	1
SRR2075686_rloop_peak_27772	0	1
SRR2075686_rloop_peak_27767	0	1
SRR2075686_rloop_peak_2775	0	1
SRR2075686_rloop_peak_27747	0	1
SRR2075686_rloop_peak_27746	0	1
SRR2075686_rloop_peak_27737	0	1
SRR2075686_rloop_peak_27723	0	1
SRR2075686_rloop_peak_27722	0	1
SRR2075686_rloop_peak_27721	0	1
SRR2075686_rloop_peak_27715	0	1
SRR2075686_rloop_peak_27705	0	1
SRR2075686_rloop_peak_27688	0	1
SRR2075686_rloop_peak_27676	0	1
SRR2075686_rloop_peak_27672	0	1
SRR2075686_rloop_peak_27653	0	1
SRR2075686_rloop_peak_27632	0	1
SRR2075686_rloop_peak_27630	0	1
SRR2075686_rloop_peak_2763	0	1
SRR2075686_rloop_peak_27625	0	1
SRR2075686_rloop_peak_27624	0	1
SRR2075686_rloop_peak_27621	0	1
SRR2075686_rloop_peak_27620	0	1
SRR2075686_rloop_peak_27602	0	1
SRR2075686_rloop_peak_27599	0	1
SRR2075686_rloop_peak_27591	0	1
SRR2075686_rloop_peak_27589	0	1
SRR2075686_rloop_peak_27586	0	1
SRR2075686_rloop_peak_27585	0	1
SRR2075686_rloop_peak_27570	0	1
SRR2075686_rloop_peak_27559	0	1
SRR2075686_rloop_peak_27558	0	1
SRR2075686_rloop_peak_27556	0	1
SRR2075686_rloop_peak_27552	0	1
SRR2075686_rloop_peak_27544	0	1
SRR2075686_rloop_peak_27540	0	1
SRR2075686_rloop_peak_27533	0	1
SRR2075686_rloop_peak_2753	0	1
SRR2075686_rloop_peak_2752	0	1
SRR2075686_rloop_peak_27519	0	1
SRR2075686_rloop_peak_27518	0	1
SRR2075686_rloop_peak_27510	0	1
SRR2075686_rloop_peak_2750	0	1
SRR2075686_rloop_peak_27478	0	1
SRR2075686_rloop_peak_27468	0	1
SRR2075686_rloop_peak_27431	0	1
SRR2075686_rloop_peak_27416	0	1
SRR2075686_rloop_peak_27392	0	1
SRR2075686_rloop_peak_27391	0	1
SRR2075686_rloop_peak_27376	0	1
SRR2075686_rloop_peak_27372	0	1
SRR2075686_rloop_peak_27370	0	1
SRR2075686_rloop_peak_27368	0	1
SRR2075686_rloop_peak_27344	0	1
SRR2075686_rloop_peak_27320	0	1
SRR2075686_rloop_peak_27300	0	1
SRR2075686_rloop_peak_2730	0	1
SRR2075686_rloop_peak_27298	0	1
SRR2075686_rloop_peak_27290	0	1
SRR2075686_rloop_peak_27282	0	1
SRR2075686_rloop_peak_27275	0	1
SRR2075686_rloop_peak_27261	0	1
SRR2075686_rloop_peak_27258	0	1
SRR2075686_rloop_peak_27253	0	1
SRR2075686_rloop_peak_27244	0	1
SRR2075686_rloop_peak_27227	0	1
SRR2075686_rloop_peak_27225	0	1
SRR2075686_rloop_peak_27221	0	1
SRR2075686_rloop_peak_27220	0	1
SRR2075686_rloop_peak_27192	0	1
SRR2075686_rloop_peak_27188	0	1
SRR2075686_rloop_peak_27186	0	1
SRR2075686_rloop_peak_27155	0	1
SRR2075686_rloop_peak_27134	0	1
SRR2075686_rloop_peak_2713	0	1
SRR2075686_rloop_peak_27121	0	1
SRR2075686_rloop_peak_27120	0	1
SRR2075686_rloop_peak_27112	0	1
SRR2075686_rloop_peak_27108	0	1
SRR2075686_rloop_peak_27105	0	1
SRR2075686_rloop_peak_27099	0	1
SRR2075686_rloop_peak_27088	0	1
SRR2075686_rloop_peak_27083	0	1
SRR2075686_rloop_peak_27074	0	1
SRR2075686_rloop_peak_27073	0	1
SRR2075686_rloop_peak_27064	0	1
SRR2075686_rloop_peak_27063	0	1
SRR2075686_rloop_peak_27060	0	1
SRR2075686_rloop_peak_27053	0	1
SRR2075686_rloop_peak_27028	0	1
SRR2075686_rloop_peak_27017	0	1
SRR2075686_rloop_peak_27014	0	1
SRR2075686_rloop_peak_2701	0	1
SRR2075686_rloop_peak_27000	0	1
SRR2075686_rloop_peak_26992	0	1
SRR2075686_rloop_peak_26990	0	1
SRR2075686_rloop_peak_26977	0	1
SRR2075686_rloop_peak_26975	0	1
SRR2075686_rloop_peak_2697	0	1
SRR2075686_rloop_peak_26967	0	1
SRR2075686_rloop_peak_26962	0	1
SRR2075686_rloop_peak_26955	0	1
SRR2075686_rloop_peak_26952	0	1
SRR2075686_rloop_peak_26951	0	1
SRR2075686_rloop_peak_26947	0	1
SRR2075686_rloop_peak_26943	0	1
SRR2075686_rloop_peak_2693	0	1
SRR2075686_rloop_peak_26926	0	1
SRR2075686_rloop_peak_26925	0	1
SRR2075686_rloop_peak_26909	0	1
SRR2075686_rloop_peak_269	0	1
SRR2075686_rloop_peak_26899	0	1
SRR2075686_rloop_peak_26895	0	1
SRR2075686_rloop_peak_26886	0	1
SRR2075686_rloop_peak_2687	0	1
SRR2075686_rloop_peak_26867	0	1
SRR2075686_rloop_peak_26864	0	1
SRR2075686_rloop_peak_26849	0	1
SRR2075686_rloop_peak_2683	0	1
SRR2075686_rloop_peak_2681	0	1
SRR2075686_rloop_peak_26806	0	1
SRR2075686_rloop_peak_26792	0	1
SRR2075686_rloop_peak_2679	0	1
SRR2075686_rloop_peak_26786	0	1
SRR2075686_rloop_peak_26785	0	1
SRR2075686_rloop_peak_26782	0	1
SRR2075686_rloop_peak_26781	0	1
SRR2075686_rloop_peak_26776	0	1
SRR2075686_rloop_peak_2675	0	1
SRR2075686_rloop_peak_26744	0	1
SRR2075686_rloop_peak_2674	0	1
SRR2075686_rloop_peak_26732	0	1
SRR2075686_rloop_peak_26730	0	1
SRR2075686_rloop_peak_26726	0	1
SRR2075686_rloop_peak_26725	0	1
SRR2075686_rloop_peak_26722	0	1
SRR2075686_rloop_peak_26718	0	1
SRR2075686_rloop_peak_26714	0	1
SRR2075686_rloop_peak_2669	0	1
SRR2075686_rloop_peak_26688	0	1
SRR2075686_rloop_peak_26674	0	1
SRR2075686_rloop_peak_26662	0	1
SRR2075686_rloop_peak_26652	0	1
SRR2075686_rloop_peak_26651	0	1
SRR2075686_rloop_peak_2665	0	1
SRR2075686_rloop_peak_26638	0	1
SRR2075686_rloop_peak_26633	0	1
SRR2075686_rloop_peak_26628	0	1
SRR2075686_rloop_peak_26627	0	1
SRR2075686_rloop_peak_26622	0	1
SRR2075686_rloop_peak_2661	0	1
SRR2075686_rloop_peak_26594	0	1
SRR2075686_rloop_peak_26593	0	1
SRR2075686_rloop_peak_2659	0	1
SRR2075686_rloop_peak_26584	0	1
SRR2075686_rloop_peak_26579	0	1
SRR2075686_rloop_peak_26578	0	1
SRR2075686_rloop_peak_26575	0	1
SRR2075686_rloop_peak_26573	0	1
SRR2075686_rloop_peak_26572	0	1
SRR2075686_rloop_peak_26557	0	1
SRR2075686_rloop_peak_26550	0	1
SRR2075686_rloop_peak_26545	0	1
SRR2075686_rloop_peak_26528	0	1
SRR2075686_rloop_peak_26520	0	1
SRR2075686_rloop_peak_26517	0	1
SRR2075686_rloop_peak_26515	0	1
SRR2075686_rloop_peak_26494	0	1
SRR2075686_rloop_peak_2648	0	1
SRR2075686_rloop_peak_26459	0	1
SRR2075686_rloop_peak_26449	0	1
SRR2075686_rloop_peak_26448	0	1
SRR2075686_rloop_peak_26445	0	1
SRR2075686_rloop_peak_26442	0	1
SRR2075686_rloop_peak_26430	0	1
SRR2075686_rloop_peak_26416	0	1
SRR2075686_rloop_peak_26411	0	1
SRR2075686_rloop_peak_2641	0	1
SRR2075686_rloop_peak_2640	0	1
SRR2075686_rloop_peak_26348	0	1
SRR2075686_rloop_peak_2632	0	1
SRR2075686_rloop_peak_26310	0	1
SRR2075686_rloop_peak_26307	0	1
SRR2075686_rloop_peak_26264	0	1
SRR2075686_rloop_peak_26257	0	1
SRR2075686_rloop_peak_26248	0	1
SRR2075686_rloop_peak_26244	0	1
SRR2075686_rloop_peak_26243	0	1
SRR2075686_rloop_peak_26242	0	1
SRR2075686_rloop_peak_26234	0	1
SRR2075686_rloop_peak_26230	0	1
SRR2075686_rloop_peak_26217	0	1
SRR2075686_rloop_peak_26215	0	1
SRR2075686_rloop_peak_2619	0	1
SRR2075686_rloop_peak_26172	0	1
SRR2075686_rloop_peak_26169	0	1
SRR2075686_rloop_peak_26132	0	1
SRR2075686_rloop_peak_2611	0	1
SRR2075686_rloop_peak_26108	0	1
SRR2075686_rloop_peak_26107	0	1
SRR2075686_rloop_peak_26098	0	1
SRR2075686_rloop_peak_26089	0	1
SRR2075686_rloop_peak_26083	0	1
SRR2075686_rloop_peak_26065	0	1
SRR2075686_rloop_peak_26049	0	1
SRR2075686_rloop_peak_26048	0	1
SRR2075686_rloop_peak_26044	0	1
SRR2075686_rloop_peak_26043	0	1
SRR2075686_rloop_peak_26032	0	1
SRR2075686_rloop_peak_26027	0	1
SRR2075686_rloop_peak_26021	0	1
SRR2075686_rloop_peak_26017	0	1
SRR2075686_rloop_peak_26013	0	1
SRR2075686_rloop_peak_26010	0	1
SRR2075686_rloop_peak_26007	0	1
SRR2075686_rloop_peak_25998	0	1
SRR2075686_rloop_peak_25996	0	1
SRR2075686_rloop_peak_25992	0	1
SRR2075686_rloop_peak_25990	0	1
SRR2075686_rloop_peak_25984	0	1
SRR2075686_rloop_peak_25981	0	1
SRR2075686_rloop_peak_25974	0	1
SRR2075686_rloop_peak_25971	0	1
SRR2075686_rloop_peak_25964	0	1
SRR2075686_rloop_peak_25945	0	1
SRR2075686_rloop_peak_25923	0	1
SRR2075686_rloop_peak_25920	0	1
SRR2075686_rloop_peak_2591	0	1
SRR2075686_rloop_peak_25903	0	1
SRR2075686_rloop_peak_25896	0	1
SRR2075686_rloop_peak_25881	0	1
SRR2075686_rloop_peak_25870	0	1
SRR2075686_rloop_peak_25868	0	1
SRR2075686_rloop_peak_25851	0	1
SRR2075686_rloop_peak_25843	0	1
SRR2075686_rloop_peak_25835	0	1
SRR2075686_rloop_peak_25832	0	1
SRR2075686_rloop_peak_25831	0	1
SRR2075686_rloop_peak_2581	0	1
SRR2075686_rloop_peak_25799	0	1
SRR2075686_rloop_peak_2579	0	1
SRR2075686_rloop_peak_25784	0	1
SRR2075686_rloop_peak_25782	0	1
SRR2075686_rloop_peak_25776	0	1
SRR2075686_rloop_peak_25773	0	1
SRR2075686_rloop_peak_25768	0	1
SRR2075686_rloop_peak_25765	0	1
SRR2075686_rloop_peak_25758	0	1
SRR2075686_rloop_peak_25752	0	1
SRR2075686_rloop_peak_25743	0	1
SRR2075686_rloop_peak_25739	0	1
SRR2075686_rloop_peak_25730	0	1
SRR2075686_rloop_peak_25728	0	1
SRR2075686_rloop_peak_25713	0	1
SRR2075686_rloop_peak_25711	0	1
SRR2075686_rloop_peak_25687	0	1
SRR2075686_rloop_peak_25686	0	1
SRR2075686_rloop_peak_25669	0	1
SRR2075686_rloop_peak_25654	0	1
SRR2075686_rloop_peak_25653	0	1
SRR2075686_rloop_peak_2565	0	1
SRR2075686_rloop_peak_25646	0	1
SRR2075686_rloop_peak_2564	0	1
SRR2075686_rloop_peak_25639	0	1
SRR2075686_rloop_peak_25633	0	1
SRR2075686_rloop_peak_25632	0	1
SRR2075686_rloop_peak_25626	0	1
SRR2075686_rloop_peak_25599	0	1
SRR2075686_rloop_peak_25590	0	1
SRR2075686_rloop_peak_25552	0	1
SRR2075686_rloop_peak_25551	0	1
SRR2075686_rloop_peak_2555	0	1
SRR2075686_rloop_peak_2554	0	1
SRR2075686_rloop_peak_25531	0	1
SRR2075686_rloop_peak_25520	0	1
SRR2075686_rloop_peak_25507	0	1
SRR2075686_rloop_peak_25501	0	1
SRR2075686_rloop_peak_25492	0	1
SRR2075686_rloop_peak_25485	0	1
SRR2075686_rloop_peak_25471	0	1
SRR2075686_rloop_peak_2547	0	1
SRR2075686_rloop_peak_25467	0	1
SRR2075686_rloop_peak_25463	0	1
SRR2075686_rloop_peak_25457	0	1
SRR2075686_rloop_peak_25455	0	1
SRR2075686_rloop_peak_25454	0	1
SRR2075686_rloop_peak_25448	0	1
SRR2075686_rloop_peak_25427	0	1
SRR2075686_rloop_peak_25417	0	1
SRR2075686_rloop_peak_25412	0	1
SRR2075686_rloop_peak_254	0	1
SRR2075686_rloop_peak_25382	0	1
SRR2075686_rloop_peak_25381	0	1
SRR2075686_rloop_peak_25336	0	1
SRR2075686_rloop_peak_25322	0	1
SRR2075686_rloop_peak_25314	0	1
SRR2075686_rloop_peak_25302	0	1
SRR2075686_rloop_peak_25295	0	1
SRR2075686_rloop_peak_25290	0	1
SRR2075686_rloop_peak_25289	0	1
SRR2075686_rloop_peak_2528	0	1
SRR2075686_rloop_peak_25277	0	1
SRR2075686_rloop_peak_25276	0	1
SRR2075686_rloop_peak_25275	0	1
SRR2075686_rloop_peak_25271	0	1
SRR2075686_rloop_peak_25266	0	1
SRR2075686_rloop_peak_25252	0	1
SRR2075686_rloop_peak_25236	0	1
SRR2075686_rloop_peak_25226	0	1
SRR2075686_rloop_peak_2522	0	1
SRR2075686_rloop_peak_25215	0	1
SRR2075686_rloop_peak_25197	0	1
SRR2075686_rloop_peak_25184	0	1
SRR2075686_rloop_peak_25182	0	1
SRR2075686_rloop_peak_25180	0	1
SRR2075686_rloop_peak_2518	0	1
SRR2075686_rloop_peak_25176	0	1
SRR2075686_rloop_peak_25168	0	1
SRR2075686_rloop_peak_25158	0	1
SRR2075686_rloop_peak_25145	0	1
SRR2075686_rloop_peak_25144	0	1
SRR2075686_rloop_peak_25142	0	1
SRR2075686_rloop_peak_25132	0	1
SRR2075686_rloop_peak_25126	0	1
SRR2075686_rloop_peak_25121	0	1
SRR2075686_rloop_peak_25113	0	1
SRR2075686_rloop_peak_25087	0	1
SRR2075686_rloop_peak_25080	0	1
SRR2075686_rloop_peak_25074	0	1
SRR2075686_rloop_peak_25069	0	1
SRR2075686_rloop_peak_25060	0	1
SRR2075686_rloop_peak_25056	0	1
SRR2075686_rloop_peak_25037	0	1
SRR2075686_rloop_peak_25025	0	1
SRR2075686_rloop_peak_2501	0	1
SRR2075686_rloop_peak_25000	0	1
SRR2075686_rloop_peak_250	0	1
SRR2075686_rloop_peak_24989	0	1
SRR2075686_rloop_peak_24980	0	1
SRR2075686_rloop_peak_24970	0	1
SRR2075686_rloop_peak_24966	0	1
SRR2075686_rloop_peak_24953	0	1
SRR2075686_rloop_peak_24949	0	1
SRR2075686_rloop_peak_24934	0	1
SRR2075686_rloop_peak_24931	0	1
SRR2075686_rloop_peak_24929	0	1
SRR2075686_rloop_peak_24921	0	1
SRR2075686_rloop_peak_24916	0	1
SRR2075686_rloop_peak_24892	0	1
SRR2075686_rloop_peak_24887	0	1
SRR2075686_rloop_peak_2488	0	1
SRR2075686_rloop_peak_24877	0	1
SRR2075686_rloop_peak_24870	0	1
SRR2075686_rloop_peak_24862	0	1
SRR2075686_rloop_peak_24854	0	1
SRR2075686_rloop_peak_24852	0	1
SRR2075686_rloop_peak_2484	0	1
SRR2075686_rloop_peak_24830	0	1
SRR2075686_rloop_peak_24826	0	1
SRR2075686_rloop_peak_24825	0	1
SRR2075686_rloop_peak_24824	0	1
SRR2075686_rloop_peak_2482	0	1
SRR2075686_rloop_peak_24808	0	1
SRR2075686_rloop_peak_24805	0	1
SRR2075686_rloop_peak_24780	0	1
SRR2075686_rloop_peak_24753	0	1
SRR2075686_rloop_peak_2475	0	1
SRR2075686_rloop_peak_24744	0	1
SRR2075686_rloop_peak_24739	0	1
SRR2075686_rloop_peak_24733	0	1
SRR2075686_rloop_peak_2473	0	1
SRR2075686_rloop_peak_2472	0	1
SRR2075686_rloop_peak_2471	0	1
SRR2075686_rloop_peak_24699	0	1
SRR2075686_rloop_peak_2467	0	1
SRR2075686_rloop_peak_24669	0	1
SRR2075686_rloop_peak_24642	0	1
SRR2075686_rloop_peak_24639	0	1
SRR2075686_rloop_peak_24630	0	1
SRR2075686_rloop_peak_24628	0	1
SRR2075686_rloop_peak_24627	0	1
SRR2075686_rloop_peak_24623	0	1
SRR2075686_rloop_peak_24601	0	1
SRR2075686_rloop_peak_24599	0	1
SRR2075686_rloop_peak_24598	0	1
SRR2075686_rloop_peak_24594	0	1
SRR2075686_rloop_peak_24590	0	1
SRR2075686_rloop_peak_24589	0	1
SRR2075686_rloop_peak_24581	0	1
SRR2075686_rloop_peak_24579	0	1
SRR2075686_rloop_peak_24570	0	1
SRR2075686_rloop_peak_2457	0	1
SRR2075686_rloop_peak_24564	0	1
SRR2075686_rloop_peak_24554	0	1
SRR2075686_rloop_peak_24549	0	1
SRR2075686_rloop_peak_24528	0	1
SRR2075686_rloop_peak_24525	0	1
SRR2075686_rloop_peak_24517	0	1
SRR2075686_rloop_peak_24501	0	1
SRR2075686_rloop_peak_24499	0	1
SRR2075686_rloop_peak_24497	0	1
SRR2075686_rloop_peak_24493	0	1
SRR2075686_rloop_peak_24492	0	1
SRR2075686_rloop_peak_24491	0	1
SRR2075686_rloop_peak_24490	0	1
SRR2075686_rloop_peak_24484	0	1
SRR2075686_rloop_peak_24476	0	1
SRR2075686_rloop_peak_24462	0	1
SRR2075686_rloop_peak_24452	0	1
SRR2075686_rloop_peak_24445	0	1
SRR2075686_rloop_peak_24439	0	1
SRR2075686_rloop_peak_24434	0	1
SRR2075686_rloop_peak_24429	0	1
SRR2075686_rloop_peak_24421	0	1
SRR2075686_rloop_peak_24414	0	1
SRR2075686_rloop_peak_24413	0	1
SRR2075686_rloop_peak_24408	0	1
SRR2075686_rloop_peak_24380	0	1
SRR2075686_rloop_peak_24375	0	1
SRR2075686_rloop_peak_24369	0	1
SRR2075686_rloop_peak_24365	0	1
SRR2075686_rloop_peak_24364	0	1
SRR2075686_rloop_peak_24361	0	1
SRR2075686_rloop_peak_24359	0	1
SRR2075686_rloop_peak_24349	0	1
SRR2075686_rloop_peak_24346	0	1
SRR2075686_rloop_peak_24332	0	1
SRR2075686_rloop_peak_24329	0	1
SRR2075686_rloop_peak_24328	0	1
SRR2075686_rloop_peak_24325	0	1
SRR2075686_rloop_peak_24303	0	1
SRR2075686_rloop_peak_24302	0	1
SRR2075686_rloop_peak_24293	0	1
SRR2075686_rloop_peak_24288	0	1
SRR2075686_rloop_peak_24284	0	1
SRR2075686_rloop_peak_24270	0	1
SRR2075686_rloop_peak_24255	0	1
SRR2075686_rloop_peak_2425	0	1
SRR2075686_rloop_peak_24236	0	1
SRR2075686_rloop_peak_24225	0	1
SRR2075686_rloop_peak_24216	0	1
SRR2075686_rloop_peak_24215	0	1
SRR2075686_rloop_peak_24213	0	1
SRR2075686_rloop_peak_24200	0	1
SRR2075686_rloop_peak_24192	0	1
SRR2075686_rloop_peak_24183	0	1
SRR2075686_rloop_peak_24181	0	1
SRR2075686_rloop_peak_24169	0	1
SRR2075686_rloop_peak_24166	0	1
SRR2075686_rloop_peak_24164	0	1
SRR2075686_rloop_peak_24101	0	1
SRR2075686_rloop_peak_24088	0	1
SRR2075686_rloop_peak_24087	0	1
SRR2075686_rloop_peak_24052	0	1
SRR2075686_rloop_peak_24051	0	1
SRR2075686_rloop_peak_24044	0	1
SRR2075686_rloop_peak_24022	0	1
SRR2075686_rloop_peak_23992	0	1
SRR2075686_rloop_peak_23989	0	1
SRR2075686_rloop_peak_23987	0	1
SRR2075686_rloop_peak_23975	0	1
SRR2075686_rloop_peak_23972	0	1
SRR2075686_rloop_peak_23969	0	1
SRR2075686_rloop_peak_23957	0	1
SRR2075686_rloop_peak_23955	0	1
SRR2075686_rloop_peak_23954	0	1
SRR2075686_rloop_peak_23925	0	1
SRR2075686_rloop_peak_2392	0	1
SRR2075686_rloop_peak_23918	0	1
SRR2075686_rloop_peak_23906	0	1
SRR2075686_rloop_peak_23905	0	1
SRR2075686_rloop_peak_239	0	1
SRR2075686_rloop_peak_23890	0	1
SRR2075686_rloop_peak_2387	0	1
SRR2075686_rloop_peak_23863	0	1
SRR2075686_rloop_peak_23853	0	1
SRR2075686_rloop_peak_2383	0	1
SRR2075686_rloop_peak_23799	0	1
SRR2075686_rloop_peak_23783	0	1
SRR2075686_rloop_peak_23773	0	1
SRR2075686_rloop_peak_23769	0	1
SRR2075686_rloop_peak_23757	0	1
SRR2075686_rloop_peak_23748	0	1
SRR2075686_rloop_peak_23743	0	1
SRR2075686_rloop_peak_23735	0	1
SRR2075686_rloop_peak_23721	0	1
SRR2075686_rloop_peak_2372	0	1
SRR2075686_rloop_peak_23719	0	1
SRR2075686_rloop_peak_23716	0	1
SRR2075686_rloop_peak_237	0	1
SRR2075686_rloop_peak_23699	0	1
SRR2075686_rloop_peak_23689	0	1
SRR2075686_rloop_peak_23685	0	1
SRR2075686_rloop_peak_23680	0	1
SRR2075686_rloop_peak_23672	0	1
SRR2075686_rloop_peak_23664	0	1
SRR2075686_rloop_peak_23661	0	1
SRR2075686_rloop_peak_23656	0	1
SRR2075686_rloop_peak_23651	0	1
SRR2075686_rloop_peak_23642	0	1
SRR2075686_rloop_peak_23633	0	1
SRR2075686_rloop_peak_23632	0	1
SRR2075686_rloop_peak_23626	0	1
SRR2075686_rloop_peak_23625	0	1
SRR2075686_rloop_peak_23624	0	1
SRR2075686_rloop_peak_23613	0	1
SRR2075686_rloop_peak_23609	0	1
SRR2075686_rloop_peak_23602	0	1
SRR2075686_rloop_peak_236	0	1
SRR2075686_rloop_peak_23598	0	1
SRR2075686_rloop_peak_23589	0	1
SRR2075686_rloop_peak_23578	0	1
SRR2075686_rloop_peak_23555	0	1
SRR2075686_rloop_peak_23554	0	1
SRR2075686_rloop_peak_23547	0	1
SRR2075686_rloop_peak_23540	0	1
SRR2075686_rloop_peak_23537	0	1
SRR2075686_rloop_peak_23536	0	1
SRR2075686_rloop_peak_2351	0	1
SRR2075686_rloop_peak_23493	0	1
SRR2075686_rloop_peak_23491	0	1
SRR2075686_rloop_peak_2348	0	1
SRR2075686_rloop_peak_23479	0	1
SRR2075686_rloop_peak_23462	0	1
SRR2075686_rloop_peak_23447	0	1
SRR2075686_rloop_peak_23428	0	1
SRR2075686_rloop_peak_23423	0	1
SRR2075686_rloop_peak_23421	0	1
SRR2075686_rloop_peak_23420	0	1
SRR2075686_rloop_peak_23412	0	1
SRR2075686_rloop_peak_23403	0	1
SRR2075686_rloop_peak_23400	0	1
SRR2075686_rloop_peak_23399	0	1
SRR2075686_rloop_peak_23371	0	1
SRR2075686_rloop_peak_23366	0	1
SRR2075686_rloop_peak_2336	0	1
SRR2075686_rloop_peak_23359	0	1
SRR2075686_rloop_peak_23343	0	1
SRR2075686_rloop_peak_2334	0	1
SRR2075686_rloop_peak_23337	0	1
SRR2075686_rloop_peak_23333	0	1
SRR2075686_rloop_peak_23321	0	1
SRR2075686_rloop_peak_2332	0	1
SRR2075686_rloop_peak_23319	0	1
SRR2075686_rloop_peak_23318	0	1
SRR2075686_rloop_peak_23312	0	1
SRR2075686_rloop_peak_23310	0	1
SRR2075686_rloop_peak_23305	0	1
SRR2075686_rloop_peak_2330	0	1
SRR2075686_rloop_peak_23284	0	1
SRR2075686_rloop_peak_2328	0	1
SRR2075686_rloop_peak_23269	0	1
SRR2075686_rloop_peak_23256	0	1
SRR2075686_rloop_peak_23255	0	1
SRR2075686_rloop_peak_23245	0	1
SRR2075686_rloop_peak_23241	0	1
SRR2075686_rloop_peak_23234	0	1
SRR2075686_rloop_peak_23220	0	1
SRR2075686_rloop_peak_23213	0	1
SRR2075686_rloop_peak_2321	0	1
SRR2075686_rloop_peak_23208	0	1
SRR2075686_rloop_peak_23206	0	1
SRR2075686_rloop_peak_232	0	1
SRR2075686_rloop_peak_23198	0	1
SRR2075686_rloop_peak_23194	0	1
SRR2075686_rloop_peak_23192	0	1
SRR2075686_rloop_peak_23185	0	1
SRR2075686_rloop_peak_23179	0	1
SRR2075686_rloop_peak_23176	0	1
SRR2075686_rloop_peak_23170	0	1
SRR2075686_rloop_peak_23159	0	1
SRR2075686_rloop_peak_23155	0	1
SRR2075686_rloop_peak_23153	0	1
SRR2075686_rloop_peak_23151	0	1
SRR2075686_rloop_peak_23146	0	1
SRR2075686_rloop_peak_23120	0	1
SRR2075686_rloop_peak_2309	0	1
SRR2075686_rloop_peak_23089	0	1
SRR2075686_rloop_peak_23086	0	1
SRR2075686_rloop_peak_23072	0	1
SRR2075686_rloop_peak_23070	0	1
SRR2075686_rloop_peak_23041	0	1
SRR2075686_rloop_peak_2304	0	1
SRR2075686_rloop_peak_23036	0	1
SRR2075686_rloop_peak_2303	0	1
SRR2075686_rloop_peak_23026	0	1
SRR2075686_rloop_peak_23025	0	1
SRR2075686_rloop_peak_23013	0	1
SRR2075686_rloop_peak_23001	0	1
SRR2075686_rloop_peak_22989	0	1
SRR2075686_rloop_peak_22986	0	1
SRR2075686_rloop_peak_22973	0	1
SRR2075686_rloop_peak_22972	0	1
SRR2075686_rloop_peak_22970	0	1
SRR2075686_rloop_peak_2296	0	1
SRR2075686_rloop_peak_22954	0	1
SRR2075686_rloop_peak_22950	0	1
SRR2075686_rloop_peak_22937	0	1
SRR2075686_rloop_peak_22932	0	1
SRR2075686_rloop_peak_22902	0	1
SRR2075686_rloop_peak_22818	0	1
SRR2075686_rloop_peak_228	0	1
SRR2075686_rloop_peak_22798	0	1
SRR2075686_rloop_peak_22790	0	1
SRR2075686_rloop_peak_22784	0	1
SRR2075686_rloop_peak_22783	0	1
SRR2075686_rloop_peak_22738	0	1
SRR2075686_rloop_peak_22737	0	1
SRR2075686_rloop_peak_22705	0	1
SRR2075686_rloop_peak_22693	0	1
SRR2075686_rloop_peak_22692	0	1
SRR2075686_rloop_peak_22691	0	1
SRR2075686_rloop_peak_22681	0	1
SRR2075686_rloop_peak_22678	0	1
SRR2075686_rloop_peak_22673	0	1
SRR2075686_rloop_peak_22665	0	1
SRR2075686_rloop_peak_22659	0	1
SRR2075686_rloop_peak_22654	0	1
SRR2075686_rloop_peak_22640	0	1
SRR2075686_rloop_peak_22626	0	1
SRR2075686_rloop_peak_22587	0	1
SRR2075686_rloop_peak_22583	0	1
SRR2075686_rloop_peak_22573	0	1
SRR2075686_rloop_peak_22545	0	1
SRR2075686_rloop_peak_22530	0	1
SRR2075686_rloop_peak_22522	0	1
SRR2075686_rloop_peak_22511	0	1
SRR2075686_rloop_peak_22469	0	1
SRR2075686_rloop_peak_22465	0	1
SRR2075686_rloop_peak_22451	0	1
SRR2075686_rloop_peak_22403	0	1
